entity1_index,entity2_index,y
0.0,223.0,1.0
130.0,292.0,1.0
4.0,8.0,0.0
217.0,96.0,2.0
77.0,164.0,1.0
79.0,40.0,0.0
268.0,204.0,2.0
64.0,10.0,0.0
254.0,203.0,2.0
171.0,169.0,2.0
263.0,257.0,2.0
122.0,284.0,2.0
140.0,221.0,1.0
52.0,266.0,1.0
43.0,99.0,2.0
220.0,108.0,2.0
243.0,35.0,2.0
87.0,156.0,2.0
144.0,298.0,2.0
278.0,13.0,2.0
116.0,182.0,2.0
249.0,101.0,1.0
237.0,247.0,1.0
278.0,140.0,1.0
230.0,99.0,1.0
162.0,271.0,2.0
144.0,49.0,2.0
198.0,78.0,1.0
94.0,41.0,0.0
130.0,174.0,1.0
232.0,290.0,2.0
3.0,280.0,1.0
111.0,277.0,2.0
106.0,71.0,0.0
269.0,272.0,2.0
240.0,35.0,2.0
298.0,58.0,2.0
157.0,171.0,2.0
161.0,9.0,1.0
228.0,159.0,2.0
144.0,27.0,0.0
281.0,232.0,2.0
49.0,271.0,1.0
235.0,281.0,2.0
95.0,281.0,2.0
205.0,74.0,2.0
297.0,73.0,2.0
43.0,129.0,0.0
257.0,145.0,2.0
189.0,256.0,2.0
110.0,107.0,1.0
233.0,166.0,2.0
222.0,297.0,2.0
149.0,175.0,2.0
202.0,78.0,1.0
197.0,228.0,2.0
58.0,76.0,0.0
203.0,218.0,1.0
73.0,294.0,1.0
293.0,46.0,1.0
232.0,6.0,2.0
104.0,63.0,1.0
211.0,252.0,1.0
161.0,263.0,2.0
276.0,223.0,1.0
208.0,140.0,1.0
111.0,149.0,2.0
181.0,221.0,2.0
258.0,92.0,2.0
259.0,292.0,1.0
141.0,38.0,0.0
240.0,203.0,1.0
29.0,264.0,0.0
298.0,15.0,1.0
50.0,176.0,2.0
109.0,189.0,1.0
63.0,277.0,1.0
210.0,298.0,2.0
96.0,195.0,2.0
36.0,91.0,1.0
267.0,260.0,1.0
195.0,289.0,2.0
181.0,105.0,2.0
177.0,231.0,2.0
278.0,233.0,2.0
194.0,35.0,1.0
210.0,98.0,1.0
25.0,191.0,0.0
165.0,186.0,2.0
288.0,246.0,1.0
175.0,91.0,1.0
196.0,187.0,1.0
252.0,38.0,1.0
216.0,60.0,1.0
53.0,65.0,2.0
252.0,172.0,2.0
131.0,115.0,0.0
299.0,211.0,2.0
147.0,138.0,2.0
82.0,123.0,2.0
32.0,149.0,0.0
249.0,299.0,1.0
58.0,231.0,2.0
264.0,202.0,2.0
286.0,205.0,2.0
147.0,270.0,2.0
154.0,219.0,2.0
229.0,167.0,2.0
286.0,135.0,1.0
286.0,231.0,1.0
220.0,280.0,2.0
240.0,236.0,2.0
189.0,202.0,2.0
1.0,268.0,2.0
266.0,161.0,1.0
237.0,259.0,1.0
254.0,239.0,2.0
16.0,229.0,2.0
175.0,263.0,1.0
294.0,265.0,2.0
165.0,289.0,2.0
89.0,247.0,1.0
184.0,230.0,1.0
164.0,30.0,0.0
58.0,298.0,2.0
205.0,89.0,0.0
126.0,260.0,2.0
97.0,262.0,2.0
87.0,192.0,0.0
23.0,130.0,1.0
109.0,235.0,2.0
265.0,127.0,2.0
274.0,115.0,2.0
75.0,224.0,2.0
177.0,181.0,1.0
287.0,238.0,2.0
49.0,244.0,1.0
246.0,161.0,1.0
155.0,249.0,2.0
128.0,135.0,2.0
271.0,246.0,2.0
214.0,161.0,2.0
92.0,45.0,0.0
243.0,82.0,2.0
217.0,178.0,2.0
67.0,263.0,1.0
229.0,91.0,2.0
183.0,147.0,2.0
280.0,182.0,1.0
85.0,166.0,0.0
136.0,73.0,2.0
224.0,160.0,1.0
35.0,293.0,2.0
136.0,50.0,0.0
131.0,215.0,2.0
234.0,14.0,2.0
118.0,158.0,2.0
147.0,284.0,2.0
250.0,285.0,2.0
162.0,240.0,1.0
63.0,212.0,1.0
234.0,17.0,1.0
189.0,164.0,1.0
168.0,175.0,2.0
78.0,208.0,1.0
221.0,105.0,1.0
130.0,196.0,1.0
265.0,199.0,2.0
92.0,280.0,1.0
12.0,197.0,1.0
61.0,212.0,2.0
147.0,274.0,1.0
144.0,0.0,1.0
155.0,49.0,1.0
246.0,124.0,2.0
286.0,280.0,1.0
199.0,49.0,2.0
32.0,140.0,1.0
74.0,83.0,0.0
120.0,203.0,2.0
227.0,190.0,2.0
202.0,113.0,2.0
259.0,7.0,1.0
220.0,164.0,1.0
166.0,228.0,2.0
293.0,210.0,1.0
37.0,260.0,2.0
68.0,199.0,1.0
145.0,160.0,2.0
9.0,208.0,2.0
245.0,230.0,2.0
3.0,19.0,0.0
222.0,273.0,1.0
256.0,35.0,1.0
52.0,28.0,2.0
8.0,291.0,2.0
298.0,110.0,2.0
107.0,292.0,2.0
72.0,271.0,2.0
53.0,247.0,1.0
259.0,297.0,1.0
70.0,168.0,1.0
58.0,179.0,0.0
103.0,5.0,0.0
192.0,171.0,2.0
50.0,144.0,0.0
220.0,261.0,2.0
142.0,62.0,2.0
19.0,74.0,0.0
91.0,64.0,1.0
146.0,62.0,0.0
69.0,17.0,0.0
131.0,284.0,2.0
288.0,139.0,2.0
47.0,195.0,1.0
1.0,231.0,2.0
16.0,175.0,1.0
54.0,166.0,2.0
90.0,251.0,2.0
66.0,138.0,1.0
214.0,282.0,2.0
280.0,43.0,1.0
263.0,133.0,2.0
11.0,144.0,0.0
75.0,73.0,0.0
3.0,4.0,0.0
246.0,279.0,2.0
281.0,20.0,2.0
149.0,279.0,2.0
294.0,184.0,1.0
21.0,284.0,2.0
158.0,230.0,1.0
2.0,270.0,2.0
205.0,155.0,1.0
250.0,105.0,1.0
212.0,231.0,2.0
38.0,211.0,2.0
182.0,223.0,1.0
52.0,156.0,2.0
272.0,81.0,2.0
248.0,77.0,1.0
207.0,196.0,1.0
295.0,280.0,1.0
65.0,285.0,2.0
299.0,52.0,2.0
253.0,229.0,2.0
186.0,8.0,0.0
20.0,180.0,0.0
197.0,96.0,0.0
283.0,147.0,2.0
91.0,269.0,1.0
173.0,15.0,0.0
182.0,45.0,2.0
238.0,186.0,1.0
38.0,61.0,0.0
116.0,25.0,2.0
169.0,195.0,1.0
13.0,113.0,2.0
131.0,171.0,1.0
211.0,169.0,2.0
252.0,20.0,2.0
204.0,56.0,2.0
232.0,246.0,2.0
252.0,220.0,2.0
69.0,72.0,0.0
29.0,267.0,0.0
110.0,140.0,1.0
55.0,299.0,1.0
182.0,61.0,2.0
203.0,22.0,1.0
147.0,286.0,1.0
196.0,77.0,1.0
159.0,286.0,1.0
16.0,265.0,2.0
222.0,85.0,2.0
229.0,290.0,2.0
7.0,232.0,2.0
3.0,68.0,0.0
89.0,26.0,2.0
155.0,78.0,2.0
42.0,170.0,2.0
237.0,299.0,1.0
32.0,295.0,1.0
55.0,221.0,1.0
144.0,14.0,2.0
165.0,182.0,2.0
183.0,212.0,2.0
187.0,18.0,0.0
290.0,182.0,1.0
106.0,6.0,2.0
144.0,280.0,2.0
10.0,79.0,0.0
122.0,72.0,0.0
90.0,234.0,2.0
45.0,25.0,0.0
147.0,238.0,1.0
267.0,205.0,2.0
201.0,259.0,1.0
280.0,282.0,1.0
88.0,22.0,0.0
138.0,92.0,0.0
98.0,70.0,1.0
236.0,208.0,2.0
80.0,223.0,2.0
293.0,71.0,2.0
255.0,216.0,1.0
114.0,287.0,2.0
17.0,23.0,0.0
286.0,210.0,1.0
175.0,175.0,1.0
254.0,29.0,2.0
152.0,88.0,2.0
172.0,204.0,2.0
51.0,31.0,0.0
270.0,65.0,2.0
205.0,189.0,2.0
90.0,107.0,0.0
169.0,152.0,2.0
296.0,220.0,2.0
7.0,122.0,1.0
12.0,3.0,0.0
228.0,278.0,2.0
186.0,147.0,1.0
253.0,130.0,1.0
142.0,168.0,1.0
254.0,93.0,1.0
178.0,163.0,2.0
150.0,234.0,1.0
253.0,169.0,2.0
159.0,112.0,1.0
106.0,62.0,0.0
28.0,274.0,1.0
262.0,42.0,1.0
243.0,202.0,2.0
25.0,53.0,0.0
247.0,287.0,1.0
263.0,3.0,2.0
41.0,17.0,0.0
145.0,158.0,2.0
133.0,115.0,1.0
240.0,132.0,2.0
172.0,203.0,2.0
30.0,4.0,0.0
294.0,83.0,2.0
29.0,228.0,2.0
249.0,90.0,2.0
13.0,134.0,2.0
13.0,244.0,2.0
79.0,228.0,2.0
128.0,269.0,1.0
47.0,80.0,0.0
119.0,227.0,2.0
133.0,112.0,2.0
37.0,6.0,0.0
243.0,264.0,2.0
179.0,253.0,2.0
284.0,143.0,1.0
96.0,77.0,2.0
13.0,215.0,2.0
225.0,225.0,2.0
257.0,254.0,2.0
206.0,190.0,2.0
251.0,191.0,2.0
94.0,136.0,2.0
111.0,235.0,2.0
276.0,250.0,2.0
20.0,51.0,0.0
152.0,70.0,1.0
41.0,93.0,0.0
138.0,156.0,2.0
262.0,0.0,1.0
168.0,157.0,1.0
284.0,103.0,2.0
67.0,140.0,2.0
174.0,225.0,2.0
20.0,162.0,0.0
92.0,298.0,2.0
229.0,111.0,2.0
193.0,266.0,2.0
247.0,110.0,2.0
244.0,204.0,2.0
277.0,193.0,2.0
16.0,294.0,1.0
288.0,238.0,2.0
78.0,139.0,2.0
170.0,98.0,1.0
260.0,133.0,2.0
187.0,92.0,0.0
134.0,75.0,0.0
58.0,25.0,0.0
153.0,227.0,2.0
105.0,265.0,1.0
266.0,175.0,1.0
225.0,111.0,2.0
9.0,18.0,0.0
233.0,4.0,0.0
63.0,160.0,1.0
192.0,221.0,2.0
108.0,10.0,0.0
100.0,258.0,2.0
194.0,46.0,0.0
236.0,203.0,2.0
166.0,20.0,2.0
141.0,183.0,2.0
239.0,166.0,2.0
132.0,299.0,2.0
199.0,203.0,2.0
118.0,235.0,2.0
28.0,205.0,2.0
211.0,245.0,2.0
8.0,19.0,0.0
176.0,44.0,0.0
298.0,141.0,2.0
42.0,35.0,2.0
233.0,205.0,2.0
7.0,246.0,1.0
113.0,276.0,2.0
153.0,151.0,2.0
222.0,299.0,2.0
259.0,55.0,2.0
39.0,297.0,1.0
69.0,59.0,1.0
44.0,136.0,2.0
214.0,179.0,2.0
208.0,192.0,1.0
249.0,241.0,2.0
82.0,275.0,1.0
220.0,132.0,2.0
107.0,203.0,1.0
4.0,102.0,2.0
242.0,77.0,1.0
215.0,1.0,0.0
34.0,122.0,0.0
231.0,98.0,1.0
240.0,81.0,1.0
171.0,292.0,2.0
56.0,162.0,1.0
3.0,62.0,0.0
102.0,228.0,2.0
63.0,179.0,1.0
175.0,281.0,2.0
288.0,108.0,2.0
89.0,58.0,0.0
163.0,184.0,1.0
39.0,274.0,2.0
61.0,170.0,2.0
35.0,188.0,1.0
132.0,297.0,2.0
175.0,29.0,1.0
24.0,282.0,2.0
224.0,195.0,2.0
101.0,278.0,1.0
13.0,296.0,2.0
294.0,194.0,1.0
299.0,198.0,2.0
254.0,117.0,2.0
197.0,40.0,2.0
161.0,137.0,1.0
6.0,271.0,2.0
119.0,246.0,1.0
234.0,163.0,2.0
94.0,238.0,2.0
90.0,208.0,1.0
130.0,275.0,1.0
180.0,16.0,0.0
213.0,125.0,1.0
198.0,279.0,2.0
104.0,245.0,1.0
55.0,110.0,0.0
165.0,56.0,2.0
95.0,207.0,2.0
42.0,263.0,2.0
225.0,107.0,2.0
130.0,207.0,2.0
14.0,254.0,2.0
94.0,74.0,0.0
274.0,122.0,1.0
239.0,50.0,2.0
49.0,176.0,2.0
53.0,59.0,0.0
205.0,86.0,2.0
178.0,181.0,2.0
286.0,217.0,1.0
236.0,68.0,1.0
31.0,11.0,0.0
0.0,243.0,1.0
24.0,206.0,0.0
60.0,238.0,2.0
100.0,95.0,0.0
240.0,112.0,1.0
68.0,133.0,1.0
219.0,63.0,1.0
143.0,196.0,1.0
79.0,158.0,0.0
158.0,280.0,1.0
249.0,94.0,2.0
77.0,118.0,2.0
96.0,232.0,2.0
292.0,167.0,2.0
131.0,271.0,2.0
199.0,128.0,1.0
156.0,180.0,1.0
61.0,298.0,2.0
123.0,104.0,2.0
203.0,276.0,1.0
114.0,139.0,0.0
161.0,65.0,1.0
0.0,142.0,2.0
153.0,246.0,1.0
106.0,88.0,0.0
218.0,6.0,2.0
203.0,191.0,1.0
130.0,175.0,2.0
266.0,150.0,1.0
71.0,187.0,0.0
134.0,143.0,2.0
271.0,148.0,2.0
192.0,227.0,2.0
258.0,195.0,2.0
247.0,296.0,2.0
41.0,228.0,0.0
273.0,32.0,1.0
90.0,67.0,0.0
130.0,112.0,2.0
208.0,137.0,1.0
119.0,240.0,1.0
235.0,296.0,2.0
175.0,130.0,2.0
143.0,234.0,1.0
71.0,280.0,2.0
161.0,134.0,2.0
19.0,67.0,0.0
105.0,103.0,2.0
264.0,267.0,2.0
227.0,96.0,1.0
48.0,194.0,0.0
234.0,132.0,1.0
269.0,299.0,2.0
289.0,260.0,2.0
124.0,15.0,2.0
250.0,155.0,1.0
149.0,23.0,0.0
293.0,230.0,2.0
234.0,85.0,2.0
93.0,185.0,0.0
48.0,22.0,0.0
35.0,232.0,2.0
293.0,189.0,2.0
170.0,195.0,1.0
209.0,279.0,2.0
189.0,189.0,1.0
267.0,30.0,2.0
77.0,83.0,1.0
134.0,274.0,2.0
154.0,249.0,2.0
28.0,185.0,2.0
140.0,216.0,1.0
15.0,165.0,0.0
157.0,169.0,2.0
245.0,251.0,1.0
247.0,107.0,1.0
47.0,280.0,1.0
112.0,210.0,1.0
263.0,73.0,2.0
68.0,42.0,1.0
66.0,159.0,0.0
237.0,187.0,2.0
236.0,63.0,1.0
173.0,126.0,2.0
40.0,284.0,2.0
5.0,291.0,2.0
122.0,153.0,2.0
88.0,16.0,0.0
179.0,296.0,2.0
68.0,273.0,1.0
91.0,259.0,1.0
124.0,252.0,1.0
132.0,33.0,0.0
46.0,135.0,0.0
252.0,56.0,1.0
219.0,13.0,2.0
15.0,60.0,0.0
18.0,186.0,2.0
231.0,248.0,2.0
234.0,92.0,1.0
179.0,150.0,2.0
247.0,233.0,1.0
275.0,273.0,1.0
98.0,236.0,2.0
285.0,164.0,2.0
243.0,275.0,2.0
215.0,113.0,2.0
225.0,104.0,1.0
45.0,259.0,2.0
277.0,131.0,2.0
265.0,49.0,2.0
14.0,150.0,2.0
38.0,293.0,2.0
150.0,245.0,1.0
142.0,154.0,2.0
143.0,68.0,1.0
274.0,56.0,1.0
91.0,219.0,1.0
285.0,174.0,2.0
254.0,184.0,2.0
213.0,85.0,1.0
182.0,118.0,1.0
134.0,147.0,2.0
13.0,266.0,1.0
252.0,254.0,1.0
160.0,275.0,2.0
165.0,154.0,2.0
254.0,199.0,2.0
218.0,204.0,2.0
43.0,259.0,2.0
282.0,20.0,1.0
36.0,189.0,1.0
158.0,72.0,2.0
211.0,164.0,2.0
45.0,41.0,0.0
51.0,288.0,1.0
76.0,12.0,0.0
65.0,190.0,1.0
228.0,207.0,2.0
242.0,190.0,2.0
288.0,4.0,2.0
294.0,22.0,1.0
50.0,256.0,2.0
259.0,72.0,1.0
4.0,210.0,2.0
299.0,175.0,1.0
125.0,91.0,1.0
133.0,291.0,2.0
105.0,153.0,1.0
51.0,286.0,1.0
207.0,299.0,1.0
50.0,103.0,0.0
134.0,112.0,1.0
235.0,140.0,1.0
33.0,29.0,0.0
223.0,296.0,2.0
268.0,156.0,1.0
178.0,84.0,2.0
86.0,23.0,0.0
78.0,68.0,2.0
0.0,26.0,1.0
283.0,140.0,1.0
16.0,122.0,0.0
73.0,89.0,0.0
287.0,202.0,2.0
91.0,298.0,1.0
117.0,185.0,2.0
66.0,128.0,0.0
162.0,274.0,2.0
141.0,192.0,2.0
266.0,11.0,1.0
117.0,178.0,1.0
30.0,232.0,0.0
173.0,29.0,1.0
171.0,109.0,2.0
98.0,114.0,1.0
158.0,33.0,0.0
119.0,253.0,1.0
57.0,104.0,2.0
4.0,291.0,0.0
257.0,154.0,2.0
274.0,91.0,1.0
161.0,95.0,2.0
210.0,217.0,1.0
292.0,89.0,2.0
293.0,26.0,1.0
225.0,242.0,2.0
157.0,289.0,2.0
91.0,142.0,1.0
249.0,121.0,2.0
296.0,157.0,1.0
245.0,197.0,1.0
266.0,203.0,1.0
88.0,108.0,0.0
260.0,202.0,1.0
161.0,86.0,2.0
106.0,205.0,2.0
112.0,187.0,1.0
44.0,34.0,0.0
182.0,125.0,1.0
104.0,242.0,2.0
154.0,46.0,2.0
15.0,296.0,2.0
190.0,263.0,2.0
279.0,31.0,2.0
118.0,9.0,0.0
70.0,289.0,2.0
131.0,169.0,2.0
8.0,6.0,0.0
166.0,154.0,1.0
160.0,261.0,2.0
37.0,264.0,2.0
61.0,30.0,0.0
260.0,154.0,1.0
41.0,4.0,0.0
180.0,212.0,2.0
56.0,161.0,2.0
67.0,36.0,1.0
110.0,86.0,0.0
255.0,28.0,2.0
183.0,134.0,1.0
73.0,285.0,2.0
255.0,252.0,1.0
113.0,238.0,2.0
140.0,26.0,2.0
235.0,10.0,2.0
280.0,49.0,2.0
24.0,124.0,0.0
196.0,108.0,1.0
90.0,285.0,1.0
182.0,147.0,1.0
125.0,142.0,0.0
120.0,231.0,2.0
95.0,238.0,1.0
58.0,196.0,2.0
93.0,0.0,2.0
288.0,177.0,1.0
81.0,221.0,1.0
133.0,84.0,2.0
259.0,252.0,1.0
223.0,245.0,2.0
111.0,160.0,2.0
72.0,245.0,1.0
72.0,69.0,0.0
210.0,253.0,1.0
182.0,160.0,1.0
272.0,180.0,2.0
237.0,27.0,2.0
168.0,72.0,2.0
129.0,66.0,0.0
24.0,10.0,0.0
196.0,279.0,1.0
76.0,108.0,0.0
121.0,23.0,0.0
249.0,41.0,2.0
267.0,87.0,2.0
283.0,157.0,2.0
156.0,165.0,1.0
184.0,78.0,1.0
23.0,217.0,1.0
0.0,235.0,1.0
238.0,166.0,1.0
160.0,53.0,2.0
94.0,125.0,2.0
261.0,158.0,2.0
52.0,294.0,1.0
210.0,271.0,2.0
279.0,158.0,1.0
31.0,245.0,1.0
43.0,228.0,2.0
16.0,169.0,2.0
266.0,205.0,1.0
31.0,143.0,1.0
225.0,168.0,2.0
126.0,81.0,1.0
18.0,137.0,2.0
259.0,49.0,1.0
154.0,223.0,1.0
175.0,71.0,2.0
89.0,143.0,1.0
230.0,100.0,2.0
247.0,262.0,2.0
132.0,218.0,2.0
6.0,53.0,0.0
246.0,121.0,2.0
260.0,129.0,1.0
174.0,248.0,2.0
159.0,173.0,1.0
37.0,74.0,0.0
105.0,137.0,2.0
224.0,69.0,1.0
159.0,189.0,2.0
257.0,257.0,2.0
86.0,297.0,2.0
198.0,202.0,1.0
43.0,16.0,0.0
115.0,121.0,0.0
91.0,183.0,1.0
36.0,43.0,0.0
278.0,280.0,2.0
53.0,103.0,0.0
18.0,75.0,0.0
43.0,33.0,0.0
299.0,268.0,1.0
91.0,280.0,2.0
182.0,89.0,1.0
35.0,0.0,2.0
133.0,216.0,1.0
3.0,76.0,0.0
62.0,214.0,2.0
235.0,37.0,0.0
249.0,105.0,1.0
294.0,69.0,1.0
98.0,260.0,1.0
260.0,110.0,1.0
82.0,6.0,0.0
25.0,81.0,0.0
152.0,203.0,1.0
158.0,283.0,1.0
134.0,257.0,2.0
152.0,32.0,0.0
208.0,274.0,1.0
156.0,68.0,1.0
99.0,32.0,0.0
127.0,200.0,2.0
294.0,155.0,1.0
167.0,276.0,2.0
213.0,77.0,2.0
293.0,57.0,2.0
123.0,252.0,1.0
92.0,11.0,0.0
149.0,111.0,2.0
231.0,229.0,2.0
48.0,165.0,2.0
120.0,245.0,1.0
0.0,296.0,2.0
28.0,244.0,2.0
17.0,18.0,0.0
22.0,271.0,2.0
138.0,248.0,2.0
56.0,182.0,1.0
1.0,277.0,2.0
279.0,141.0,2.0
169.0,47.0,1.0
296.0,16.0,2.0
137.0,9.0,0.0
236.0,147.0,1.0
10.0,194.0,2.0
160.0,160.0,2.0
61.0,2.0,0.0
240.0,64.0,2.0
106.0,149.0,0.0
139.0,288.0,2.0
195.0,118.0,2.0
75.0,32.0,0.0
268.0,127.0,2.0
53.0,29.0,0.0
50.0,280.0,2.0
279.0,232.0,2.0
281.0,3.0,0.0
128.0,66.0,0.0
16.0,38.0,0.0
15.0,75.0,0.0
255.0,117.0,1.0
241.0,255.0,2.0
74.0,286.0,2.0
17.0,75.0,0.0
86.0,252.0,1.0
130.0,128.0,2.0
169.0,215.0,1.0
236.0,143.0,1.0
104.0,207.0,1.0
258.0,119.0,1.0
297.0,79.0,2.0
26.0,279.0,1.0
13.0,166.0,2.0
10.0,109.0,0.0
154.0,63.0,2.0
221.0,169.0,1.0
228.0,271.0,2.0
21.0,182.0,1.0
69.0,142.0,0.0
231.0,150.0,1.0
204.0,21.0,2.0
117.0,235.0,2.0
17.0,195.0,2.0
260.0,188.0,2.0
119.0,189.0,1.0
180.0,10.0,0.0
254.0,244.0,2.0
168.0,194.0,1.0
162.0,91.0,2.0
1.0,144.0,0.0
260.0,164.0,1.0
174.0,119.0,2.0
41.0,244.0,2.0
120.0,21.0,2.0
127.0,59.0,0.0
211.0,49.0,1.0
118.0,209.0,2.0
252.0,292.0,1.0
170.0,47.0,2.0
96.0,110.0,2.0
53.0,298.0,2.0
165.0,249.0,2.0
87.0,43.0,0.0
243.0,99.0,1.0
36.0,230.0,1.0
148.0,113.0,0.0
262.0,65.0,1.0
112.0,214.0,2.0
234.0,252.0,1.0
74.0,124.0,0.0
266.0,40.0,1.0
19.0,24.0,0.0
159.0,270.0,2.0
20.0,224.0,2.0
66.0,9.0,0.0
40.0,93.0,0.0
277.0,112.0,1.0
187.0,224.0,1.0
46.0,166.0,2.0
6.0,79.0,0.0
13.0,174.0,2.0
296.0,190.0,2.0
138.0,15.0,0.0
274.0,286.0,1.0
11.0,136.0,0.0
194.0,148.0,2.0
294.0,42.0,1.0
245.0,24.0,2.0
28.0,0.0,2.0
91.0,24.0,1.0
294.0,89.0,2.0
147.0,112.0,2.0
33.0,31.0,0.0
179.0,23.0,0.0
52.0,244.0,2.0
87.0,21.0,2.0
212.0,159.0,1.0
138.0,56.0,2.0
92.0,37.0,0.0
183.0,275.0,2.0
230.0,242.0,2.0
92.0,197.0,2.0
130.0,129.0,2.0
8.0,268.0,0.0
87.0,252.0,2.0
170.0,279.0,2.0
294.0,63.0,1.0
276.0,124.0,2.0
241.0,60.0,2.0
71.0,125.0,0.0
66.0,18.0,0.0
203.0,159.0,2.0
218.0,74.0,0.0
159.0,6.0,0.0
291.0,262.0,2.0
77.0,135.0,2.0
135.0,278.0,1.0
231.0,116.0,2.0
296.0,118.0,2.0
139.0,292.0,2.0
128.0,208.0,1.0
82.0,85.0,0.0
69.0,10.0,0.0
153.0,103.0,0.0
48.0,53.0,0.0
74.0,166.0,1.0
119.0,15.0,2.0
68.0,293.0,1.0
169.0,105.0,1.0
253.0,113.0,1.0
227.0,275.0,2.0
123.0,1.0,0.0
115.0,132.0,0.0
9.0,90.0,0.0
237.0,18.0,2.0
173.0,37.0,2.0
22.0,18.0,0.0
275.0,127.0,2.0
285.0,219.0,2.0
115.0,159.0,0.0
193.0,22.0,0.0
166.0,8.0,0.0
188.0,38.0,1.0
100.0,119.0,1.0
231.0,208.0,1.0
80.0,24.0,0.0
112.0,189.0,2.0
33.0,206.0,0.0
221.0,298.0,2.0
107.0,121.0,0.0
290.0,252.0,2.0
15.0,141.0,0.0
273.0,59.0,1.0
4.0,76.0,0.0
227.0,152.0,2.0
27.0,18.0,0.0
294.0,133.0,1.0
73.0,38.0,0.0
195.0,140.0,1.0
246.0,101.0,2.0
154.0,182.0,1.0
127.0,249.0,2.0
103.0,294.0,1.0
187.0,6.0,0.0
213.0,138.0,2.0
82.0,157.0,2.0
185.0,21.0,1.0
265.0,280.0,1.0
63.0,273.0,1.0
230.0,219.0,2.0
93.0,41.0,0.0
247.0,266.0,1.0
169.0,224.0,1.0
134.0,24.0,2.0
160.0,56.0,2.0
100.0,237.0,2.0
94.0,250.0,2.0
279.0,45.0,2.0
230.0,156.0,1.0
97.0,248.0,2.0
3.0,73.0,0.0
36.0,74.0,0.0
11.0,93.0,0.0
136.0,2.0,0.0
193.0,46.0,2.0
275.0,45.0,2.0
116.0,15.0,2.0
298.0,128.0,2.0
60.0,202.0,2.0
265.0,104.0,1.0
252.0,276.0,1.0
287.0,267.0,1.0
201.0,119.0,2.0
177.0,287.0,1.0
183.0,189.0,2.0
22.0,125.0,0.0
175.0,243.0,1.0
290.0,284.0,2.0
294.0,264.0,2.0
181.0,163.0,2.0
119.0,198.0,2.0
100.0,160.0,2.0
111.0,231.0,1.0
111.0,164.0,2.0
268.0,105.0,1.0
257.0,78.0,1.0
255.0,52.0,1.0
71.0,244.0,2.0
3.0,18.0,0.0
291.0,14.0,2.0
252.0,138.0,1.0
163.0,212.0,1.0
15.0,33.0,0.0
282.0,7.0,2.0
88.0,296.0,2.0
250.0,22.0,1.0
273.0,176.0,1.0
129.0,213.0,1.0
195.0,13.0,2.0
213.0,236.0,2.0
10.0,89.0,0.0
22.0,174.0,0.0
286.0,263.0,2.0
252.0,24.0,2.0
80.0,290.0,2.0
233.0,216.0,2.0
277.0,148.0,1.0
247.0,186.0,1.0
196.0,70.0,1.0
243.0,271.0,2.0
38.0,29.0,0.0
145.0,271.0,2.0
227.0,182.0,1.0
71.0,133.0,1.0
241.0,74.0,2.0
115.0,238.0,2.0
12.0,74.0,0.0
103.0,154.0,1.0
65.0,196.0,1.0
253.0,14.0,1.0
47.0,78.0,2.0
237.0,53.0,2.0
226.0,276.0,2.0
269.0,70.0,2.0
85.0,75.0,0.0
73.0,153.0,2.0
223.0,227.0,2.0
251.0,144.0,2.0
273.0,254.0,1.0
151.0,178.0,2.0
136.0,175.0,2.0
79.0,33.0,0.0
16.0,285.0,2.0
49.0,87.0,2.0
163.0,230.0,2.0
118.0,195.0,2.0
60.0,85.0,0.0
15.0,138.0,0.0
208.0,71.0,2.0
267.0,140.0,2.0
163.0,48.0,2.0
41.0,109.0,0.0
263.0,17.0,0.0
120.0,197.0,2.0
173.0,278.0,2.0
215.0,97.0,1.0
201.0,48.0,0.0
27.0,123.0,0.0
214.0,238.0,1.0
13.0,237.0,2.0
80.0,130.0,1.0
108.0,181.0,2.0
156.0,152.0,2.0
242.0,163.0,2.0
265.0,63.0,1.0
1.0,31.0,0.0
210.0,190.0,2.0
29.0,91.0,1.0
53.0,57.0,0.0
98.0,216.0,1.0
12.0,66.0,0.0
256.0,76.0,2.0
99.0,291.0,2.0
181.0,143.0,2.0
182.0,242.0,1.0
235.0,59.0,2.0
182.0,20.0,2.0
101.0,283.0,2.0
226.0,145.0,2.0
112.0,199.0,1.0
123.0,142.0,2.0
20.0,12.0,0.0
231.0,252.0,1.0
150.0,20.0,0.0
4.0,243.0,2.0
6.0,216.0,0.0
269.0,158.0,2.0
269.0,219.0,2.0
147.0,216.0,2.0
2.0,55.0,0.0
277.0,245.0,2.0
119.0,208.0,1.0
212.0,166.0,2.0
30.0,57.0,0.0
250.0,67.0,1.0
281.0,151.0,1.0
256.0,225.0,2.0
167.0,64.0,2.0
38.0,151.0,0.0
30.0,34.0,0.0
289.0,187.0,1.0
108.0,83.0,0.0
161.0,144.0,2.0
269.0,156.0,1.0
228.0,269.0,2.0
280.0,237.0,2.0
176.0,231.0,2.0
287.0,82.0,1.0
280.0,75.0,2.0
51.0,298.0,2.0
36.0,245.0,2.0
251.0,140.0,2.0
257.0,284.0,2.0
56.0,73.0,2.0
296.0,261.0,2.0
194.0,41.0,2.0
22.0,15.0,0.0
132.0,96.0,2.0
1.0,204.0,2.0
261.0,133.0,2.0
83.0,243.0,2.0
211.0,179.0,1.0
270.0,141.0,2.0
8.0,228.0,0.0
69.0,221.0,2.0
240.0,124.0,2.0
214.0,141.0,2.0
